trainNumber,departureDate,operatorUICCode,operatorShortCode,trainType,trainCategory,commuterLineID,runningCurrently,cancelled,version,timetableType,timetableAcceptanceDate,stationShortCode,stationUICCode,countryCode,type,trainStopping,commercialStop,commercialTrack,scheduledTime,actualTime,differenceInMinutes,causes,trainReady.source,trainReady.accepted,trainReady.timestamp,liveEstimateTime,estimateSource
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,DEPARTURE,True,True,3,2020-01-14T11:36:00.000Z,2020-01-14T11:38:13.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,ARRIVAL,False,NA,,2020-01-14T11:36:40.000Z,2020-01-14T11:39:32.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,DEPARTURE,False,NA,,2020-01-14T11:36:40.000Z,2020-01-14T11:39:32.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,ARRIVAL,False,NA,,2020-01-14T11:37:00.000Z,NA,3,[],NA,NA,NA,2020-01-14T11:40:02.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,DEPARTURE,False,NA,,2020-01-14T11:37:00.000Z,NA,3,[],NA,NA,NA,2020-01-14T11:40:02.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,ARRIVAL,False,NA,,2020-01-14T11:37:56.000Z,2020-01-14T11:40:40.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,DEPARTURE,False,NA,,2020-01-14T11:37:56.000Z,2020-01-14T11:40:40.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,ARRIVAL,False,NA,,2020-01-14T11:38:34.000Z,2020-01-14T11:41:19.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,DEPARTURE,False,NA,,2020-01-14T11:38:34.000Z,2020-01-14T11:41:19.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,ARRIVAL,False,NA,,2020-01-14T11:39:00.000Z,2020-01-14T11:41:51.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,DEPARTURE,False,NA,,2020-01-14T11:39:00.000Z,2020-01-14T11:41:51.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KRS,19,FI,ARRIVAL,False,NA,,2020-01-14T11:39:31.000Z,2020-01-14T11:42:44.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KRS,19,FI,DEPARTURE,False,NA,,2020-01-14T11:39:31.000Z,2020-01-14T11:42:44.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SAV,555,FI,ARRIVAL,False,NA,,2020-01-14T11:40:58.000Z,2020-01-14T11:43:50.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SAV,555,FI,DEPARTURE,False,NA,,2020-01-14T11:40:58.000Z,2020-01-14T11:43:50.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KE,20,FI,ARRIVAL,False,NA,,2020-01-14T11:42:00.000Z,2020-01-14T11:45:00.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KE,20,FI,DEPARTURE,False,NA,,2020-01-14T11:42:00.000Z,2020-01-14T11:45:00.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KYT,1111,FI,ARRIVAL,False,NA,,2020-01-14T11:43:00.000Z,2020-01-14T11:45:58.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KYT,1111,FI,DEPARTURE,False,NA,,2020-01-14T11:43:00.000Z,2020-01-14T11:45:58.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HAA,13,FI,ARRIVAL,False,NA,3,2020-01-14T11:46:30.000Z,2020-01-14T11:49:18.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HAA,13,FI,DEPARTURE,False,NA,3,2020-01-14T11:46:30.000Z,2020-01-14T11:49:18.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KSU,1128,FI,ARRIVAL,False,NA,,2020-01-14T11:50:00.000Z,2020-01-14T11:52:43.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KSU,1128,FI,DEPARTURE,False,NA,,2020-01-14T11:50:00.000Z,2020-01-14T11:52:43.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MLÄ,27,FI,ARRIVAL,False,NA,3,2020-01-14T11:53:00.000Z,2020-01-14T11:55:19.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MLÄ,27,FI,DEPARTURE,False,NA,3,2020-01-14T11:53:00.000Z,2020-01-14T11:55:19.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SIP,1254,FI,ARRIVAL,False,NA,,2020-01-14T11:56:00.000Z,2020-01-14T11:58:13.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SIP,1254,FI,DEPARTURE,False,NA,,2020-01-14T11:56:00.000Z,2020-01-14T11:58:13.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HNN,1164,FI,ARRIVAL,False,NA,3,2020-01-14T12:00:00.000Z,2020-01-14T12:01:26.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HNN,1164,FI,DEPARTURE,False,NA,3,2020-01-14T12:00:00.000Z,2020-01-14T12:01:26.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HLT,1014,FI,ARRIVAL,False,NA,,2020-01-14T12:05:00.000Z,2020-01-14T12:05:56.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,HLT,1014,FI,DEPARTURE,False,NA,,2020-01-14T12:05:00.000Z,2020-01-14T12:05:56.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,ARRIVAL,True,True,1,2020-01-14T12:11:00.000Z,2020-01-14T12:11:27.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,DEPARTURE,True,True,1,2020-01-14T12:13:00.000Z,2020-01-14T12:14:11.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,ARRIVAL,False,NA,2,2020-01-14T12:18:00.000Z,2020-01-14T12:18:50.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,DEPARTURE,False,NA,2,2020-01-14T12:18:00.000Z,2020-01-14T12:18:50.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,ARRIVAL,False,NA,1,2020-01-14T12:20:00.000Z,2020-01-14T12:20:51.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,DEPARTURE,False,NA,1,2020-01-14T12:20:00.000Z,2020-01-14T12:20:51.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,ARRIVAL,False,NA,1,2020-01-14T12:21:30.000Z,2020-01-14T12:22:07.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,DEPARTURE,False,NA,1,2020-01-14T12:21:30.000Z,2020-01-14T12:22:07.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,ARRIVAL,False,NA,,2020-01-14T12:25:30.000Z,2020-01-14T12:26:24.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,DEPARTURE,False,NA,,2020-01-14T12:25:30.000Z,2020-01-14T12:26:24.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,ARRIVAL,False,NA,2,2020-01-14T12:29:00.000Z,2020-01-14T12:29:57.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,DEPARTURE,False,NA,2,2020-01-14T12:29:00.000Z,2020-01-14T12:29:57.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,ARRIVAL,False,NA,3,2020-01-14T12:30:00.000Z,2020-01-14T12:30:56.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,DEPARTURE,False,NA,3,2020-01-14T12:30:00.000Z,2020-01-14T12:30:56.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,ARRIVAL,False,NA,,2020-01-14T12:33:00.000Z,2020-01-14T12:34:14.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,DEPARTURE,False,NA,,2020-01-14T12:33:00.000Z,2020-01-14T12:34:14.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,ARRIVAL,False,NA,1,2020-01-14T12:36:00.000Z,2020-01-14T12:36:14.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,DEPARTURE,False,NA,1,2020-01-14T12:36:00.000Z,2020-01-14T12:36:14.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,ARRIVAL,True,True,7,2020-01-14T12:41:00.000Z,2020-01-14T12:40:51.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,DEPARTURE,True,True,7,2020-01-14T12:43:00.000Z,2020-01-14T12:44:53.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,ARRIVAL,False,NA,911,2020-01-14T12:47:00.000Z,2020-01-14T12:48:03.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,DEPARTURE,False,NA,911,2020-01-14T12:47:00.000Z,2020-01-14T12:48:03.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,ARRIVAL,False,NA,,2020-01-14T12:50:00.000Z,2020-01-14T12:50:14.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,DEPARTURE,False,NA,,2020-01-14T12:50:00.000Z,2020-01-14T12:50:14.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,ARRIVAL,False,NA,,2020-01-14T12:51:00.000Z,2020-01-14T12:50:55.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,DEPARTURE,False,NA,,2020-01-14T12:51:00.000Z,2020-01-14T12:50:55.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,ARRIVAL,False,NA,2,2020-01-14T12:54:00.000Z,2020-01-14T12:53:39.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,DEPARTURE,False,NA,2,2020-01-14T12:54:00.000Z,2020-01-14T12:53:39.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,ARRIVAL,False,NA,3,2020-01-14T12:58:00.000Z,2020-01-14T12:57:29.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,DEPARTURE,False,NA,3,2020-01-14T12:58:00.000Z,2020-01-14T12:57:29.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,ARRIVAL,False,NA,2,2020-01-14T13:02:00.000Z,2020-01-14T13:01:05.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,DEPARTURE,False,NA,2,2020-01-14T13:02:00.000Z,2020-01-14T13:01:05.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,ARRIVAL,False,NA,3,2020-01-14T13:06:00.000Z,2020-01-14T13:05:39.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,DEPARTURE,False,NA,3,2020-01-14T13:06:00.000Z,2020-01-14T13:05:39.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,ARRIVAL,False,NA,1,2020-01-14T13:10:00.000Z,2020-01-14T13:09:01.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,DEPARTURE,False,NA,1,2020-01-14T13:10:00.000Z,2020-01-14T13:09:01.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,ARRIVAL,False,NA,,2020-01-14T13:13:00.000Z,2020-01-14T13:11:48.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,DEPARTURE,False,NA,,2020-01-14T13:13:00.000Z,2020-01-14T13:11:48.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,ARRIVAL,False,NA,1,2020-01-14T13:16:00.000Z,2020-01-14T13:14:08.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,DEPARTURE,False,NA,1,2020-01-14T13:16:00.000Z,2020-01-14T13:14:08.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,ARRIVAL,True,True,1,2020-01-14T13:21:00.000Z,2020-01-14T13:18:56.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,DEPARTURE,True,True,1,2020-01-14T13:23:00.000Z,2020-01-14T13:23:41.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,ARRIVAL,False,NA,1,2020-01-14T13:27:00.000Z,2020-01-14T13:26:57.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,DEPARTURE,False,NA,1,2020-01-14T13:27:00.000Z,2020-01-14T13:26:57.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,ARRIVAL,False,NA,1,2020-01-14T13:32:00.000Z,2020-01-14T13:34:46.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,DEPARTURE,False,NA,1,2020-01-14T13:32:00.000Z,2020-01-14T13:34:46.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,ARRIVAL,True,True,1,2020-01-14T13:38:00.000Z,2020-01-14T13:39:23.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,DEPARTURE,True,True,1,2020-01-14T13:39:00.000Z,2020-01-14T13:40:36.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,ARRIVAL,False,NA,1,2020-01-14T13:47:00.000Z,2020-01-14T13:46:51.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,DEPARTURE,False,NA,1,2020-01-14T13:47:00.000Z,2020-01-14T13:46:51.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,ARRIVAL,True,True,1,2020-01-14T13:52:00.000Z,2020-01-14T13:52:15.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,DEPARTURE,True,True,1,2020-01-14T13:54:00.000Z,2020-01-14T13:54:32.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,ARRIVAL,False,NA,6011,2020-01-14T13:57:00.000Z,2020-01-14T13:57:21.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,DEPARTURE,False,NA,6011,2020-01-14T13:57:00.000Z,2020-01-14T13:57:21.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,ARRIVAL,False,NA,,2020-01-14T14:00:32.000Z,NA,0,[],NA,NA,NA,2020-01-14T14:00:54.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,DEPARTURE,False,NA,,2020-01-14T14:00:32.000Z,NA,0,[],NA,NA,NA,2020-01-14T14:00:54.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,ARRIVAL,False,NA,1,2020-01-14T14:08:00.000Z,2020-01-14T14:08:00.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,DEPARTURE,False,NA,1,2020-01-14T14:08:00.000Z,2020-01-14T14:08:00.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,ARRIVAL,False,NA,1,2020-01-14T14:19:00.000Z,2020-01-14T14:19:07.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,DEPARTURE,False,NA,1,2020-01-14T14:19:00.000Z,2020-01-14T14:19:07.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,ARRIVAL,False,NA,,2020-01-14T14:29:11.000Z,2020-01-14T14:27:16.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,DEPARTURE,False,NA,,2020-01-14T14:29:11.000Z,2020-01-14T14:27:16.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,ARRIVAL,True,True,1,2020-01-14T14:31:00.000Z,2020-01-14T14:30:43.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,DEPARTURE,True,True,1,2020-01-14T14:34:00.000Z,2020-01-14T14:33:33.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,ARRIVAL,False,NA,,2020-01-14T14:44:00.000Z,2020-01-14T14:43:03.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,DEPARTURE,False,NA,,2020-01-14T14:44:00.000Z,2020-01-14T14:43:03.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,ARRIVAL,False,NA,,2020-01-14T14:49:33.000Z,NA,-1,[],NA,NA,NA,2020-01-14T14:48:44.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,DEPARTURE,False,NA,,2020-01-14T14:49:33.000Z,NA,-1,[],NA,NA,NA,2020-01-14T14:48:44.000Z,LIIKE_AUTOMATIC
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,ARRIVAL,True,True,1,2020-01-14T14:55:00.000Z,2020-01-14T14:54:55.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,DEPARTURE,True,True,1,2020-01-14T14:56:00.000Z,2020-01-14T14:56:29.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,ARRIVAL,False,NA,,2020-01-14T15:10:00.000Z,2020-01-14T15:08:46.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-14,10,vr,IC,Long-distance,,False,False,266609092713,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,DEPARTURE,False,NA,,2020-01-14T15:10:00.000Z,2020-01-14T15:08:46.000Z,-1,[],NA,NA,NA,NA,NA
